timestamp,model_name,model_size_gb,params_b,backend,threads,test_type,prompt_size,tokens_per_second,std_dev,quantization,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,model_path,rpc_nodes
2025-11-30T13:19:04.777531,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,128,2.8,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T13:35:46.698034,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,128,2.79,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T13:52:32.301511,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,256,2.8,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T14:09:23.690989,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,256,2.79,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T14:26:13.287878,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,512,2.81,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T14:43:13.203767,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,512,2.78,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T15:00:31.577519,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,1024,2.8,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T15:17:53.816162,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,1024,2.79,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T15:36:06.313209,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,2048,2.8,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T15:54:25.050669,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,2048,2.79,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T16:14:32.487187,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,4096,2.8,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T16:34:40.334578,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,4096,2.81,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T16:59:27.379184,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,8192,2.79,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T17:24:11.778280,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,8192,2.8,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T18:00:59.525801,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,16384,2.79,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
2025-11-30T18:37:47.412421,Llama-3.3-70B-Instruct-Q8_0,69.82,70.55,"ROCm,RPC",12,tg512,16384,2.8,0.0,Q8_0,fw_desktop_ai395,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/home/alex/.lmstudio/models/lmstudio-community/Llama-3.3-70B-Instruct-GGUF/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,3
