filename,prompt_token_count,iterations,successful_runs,tokens_per_second_mean,tokens_per_second_std,tokens_per_second_min,tokens_per_second_max,tokens_per_second_median,tokens_per_second_95_ci_lower,tokens_per_second_95_ci_upper,tokens_per_second_cv,response_time_mean,response_time_std,response_time_min,response_time_max,response_time_median,response_time_95_ci_lower,response_time_95_ci_upper,response_time_cv,outliers_detected,outlier_threshold,model,llm_url,base_model,quantization,backend,runtime,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,schema_version
extra_long_programming_code_heavy_17947t.txt,17736,5,5,5.7210590777111126,2.2128122752382886,1.7651754235494959,6.8108099763542365,6.6955885498924745,2.969971817814507,8.472146337607718,38.678367854288844,118.8300968170166,95.40581479656527,75.02778697013855,289.4896411895752,76.3189070224762,0.21645545938200428,237.44373817465117,80.28758483928378,0,2.0,qwen/qwen3-4b-thinking-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-thinking-2507,int4,mlx,lmstudio,m2_mba,Apple,MacBook Air,M2,8,M2,MacOS Sequoia,3
extra_long_repo_prompt_44396t.txt,36029,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.856178601582844,30.78889508222895,0.13601899147033691,56.23549699783325,6.197019815444946,-28.56103707971452,70.2733942828802,147.62481502671963,0,2.0,qwen/qwen3-4b-thinking-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-thinking-2507,int4,mlx,lmstudio,m2_mba,Apple,MacBook Air,M2,8,M2,MacOS Sequoia,3
long_architecture_enterprise_1235t.txt,1214,5,5,19.464361763976704,5.071763531868223,12.505802299839738,26.621854384278397,19.798113331012686,13.158872503154361,25.769851024799046,26.056664962191018,27.863511180877687,8.010541941481236,19.194756031036377,40.86103296279907,25.810540199279785,17.904374508200245,37.822647853555125,28.749219326596396,0,2.0,qwen/qwen3-4b-thinking-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-thinking-2507,int4,mlx,lmstudio,m2_mba,Apple,MacBook Air,M2,8,M2,MacOS Sequoia,3
long_non_programming_analysis_1330t.txt,1312,5,5,19.135787458011016,2.192739244646708,15.215759081135385,20.240213555948774,20.05822148360283,16.40965606958438,21.861918846437653,11.458839880293187,27.049301385879517,3.6541314810823318,25.246769189834595,33.5836021900177,25.47583794593811,22.50628855280484,31.592314218954193,13.509152894388205,0,2.0,qwen/qwen3-4b-thinking-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-thinking-2507,int4,mlx,lmstudio,m2_mba,Apple,MacBook Air,M2,8,M2,MacOS Sequoia,3
long_non_programming_summarize_1707t.txt,1703,5,5,15.867749112418615,1.6774473593820862,13.675077584103725,18.31321055255622,15.818988130769604,13.782256316132354,17.953241908704875,10.57142602582027,32.49112687110901,3.418505845469167,27.903354167938232,37.367246866226196,32.3029510974884,28.241056503825117,36.7411972383929,10.521352057225474,0,2.0,qwen/qwen3-4b-thinking-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-thinking-2507,int4,mlx,lmstudio,m2_mba,Apple,MacBook Air,M2,8,M2,MacOS Sequoia,3
long_programming_debug_complex_1366t.txt,1366,5,5,16.499427106307937,1.8174167341817695,13.270770524717346,17.621966302535107,17.25389749594735,14.239916853549625,18.758937359066252,11.015029324787577,31.325767517089844,4.03005023995371,28.997899055480957,38.50567674636841,29.616496801376343,26.31539226025248,36.33614277392721,12.864968871888319,0,2.0,qwen/qwen3-4b-thinking-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-thinking-2507,int4,mlx,lmstudio,m2_mba,Apple,MacBook Air,M2,8,M2,MacOS Sequoia,3
long_programming_full_project_2339t.txt,2336,5,5,15.22058611688263,2.4312374957932197,10.936278327049598,16.988439148381392,15.991519893522048,12.197940872500393,18.24323136126487,15.973350021629573,34.453798627853395,6.904963686136897,30.07927894592285,46.72521901130676,31.95443606376648,25.869176317343886,43.038420938362904,20.041226108968825,0,2.0,qwen/qwen3-4b-thinking-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-thinking-2507,int4,mlx,lmstudio,m2_mba,Apple,MacBook Air,M2,8,M2,MacOS Sequoia,3
medium_architecture_web_app_106t.txt,103,5,5,18.777111098476574,1.0257516647041423,17.542049208160336,20.046207462789422,18.893259429260294,17.501841448103082,20.052380748850066,5.462776778198664,27.27925682067871,1.4945517094619674,25.491106033325195,29.130006074905396,27.046683073043823,25.42114973533423,29.137363906023193,5.47871123940972,0,2.0,qwen/qwen3-4b-thinking-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-thinking-2507,int4,mlx,lmstudio,m2_mba,Apple,MacBook Air,M2,8,M2,MacOS Sequoia,3
medium_non_programming_explanation_106t.txt,106,5,5,17.30263035451101,2.9461277109404502,14.295482141627145,21.986309517691236,16.500048381033732,13.639845895886374,20.965414813135645,17.027051093259693,30.168752431869507,4.709449701644778,23.24173593521118,35.745558977127075,30.969606161117554,24.31371121563094,36.023793648108075,15.610356153374887,0,2.0,qwen/qwen3-4b-thinking-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-thinking-2507,int4,mlx,lmstudio,m2_mba,Apple,MacBook Air,M2,8,M2,MacOS Sequoia,3
medium_programming_algorithm_102t.txt,102,5,5,18.50977069767703,0.7108577343907779,17.90249344642529,19.624872214050672,18.24470449139392,17.625994121342355,19.393547274011706,3.8404459244867377,27.638799476623536,1.0339916430516654,26.03838610649109,28.54350996017456,28.008126974105835,26.353285441894734,28.924313511352338,3.741087393923167,0,2.0,qwen/qwen3-4b-thinking-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-thinking-2507,int4,mlx,lmstudio,m2_mba,Apple,MacBook Air,M2,8,M2,MacOS Sequoia,3
