timestamp,model_name,model_size_gb,params_b,backend,threads,test_type,prompt_size,tokens_per_second,std_dev,quantization,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,model_path,rpc_nodes
2025-11-18T15:30:58.413165,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp128,128,89.82,0.81,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
2025-11-18T15:38:02.510080,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp128,128,90.47,1.09,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
2025-11-18T15:45:12.325732,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp256,256,120.0,0.78,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
2025-11-18T15:52:24.280204,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp256,256,120.37,0.83,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
2025-11-18T15:59:41.402069,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp512,512,166.15,0.71,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
2025-11-18T16:06:55.011886,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp512,512,167.07,0.85,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
2025-11-18T16:14:29.294685,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp1024,1024,164.67,0.75,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
2025-11-18T16:22:01.490303,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp1024,1024,164.49,0.53,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
2025-11-18T16:30:15.984264,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp2048,2048,161.5,0.77,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
2025-11-18T16:38:28.537678,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp2048,2048,161.6,0.52,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
2025-11-18T16:48:03.164129,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp4096,4096,154.08,0.37,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
2025-11-18T16:57:38.912272,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,pp4096,4096,154.71,0.23,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,3
