timestamp,model_name,model_size_gb,params_b,backend,threads,test_type,prompt_size,tokens_per_second,std_dev,quantization,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,model_path,rpc_nodes
2025-11-18T11:06:14.653028,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,128,16.43,0.05,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
2025-11-18T11:12:01.372525,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,128,16.57,0.04,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
2025-11-18T11:17:52.858609,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,256,16.41,0.03,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
2025-11-18T11:23:45.152724,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,256,16.44,0.01,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
2025-11-18T11:29:42.533139,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,512,16.41,0.05,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
2025-11-18T11:35:40.611475,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,512,16.43,0.04,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
2025-11-18T11:41:55.424128,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,1024,16.53,0.02,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
2025-11-18T11:48:12.449064,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,1024,16.42,0.03,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
2025-11-18T11:55:07.475792,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,2048,16.36,0.05,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
2025-11-18T12:02:01.950042,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,2048,16.55,0.01,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
2025-11-18T12:10:19.928476,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,4096,16.39,0.02,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
2025-11-18T12:18:38.431478,MiniMax-M2-UD-Q6_K_XL,180.94,228.69,"ROCm,RPC",12,tg512,4096,16.44,0.02,Q6_K_XL,fw_desktop_ai395x1,Framework,Desktop,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,/mnt/external/models/unsloth/MiniMax-M2/MiniMax-M2-UD-Q6_K_XL-00001-of-00004.gguf,1
