filename,prompt_token_count,iterations,successful_runs,tokens_per_second_mean,tokens_per_second_std,tokens_per_second_min,tokens_per_second_max,tokens_per_second_median,tokens_per_second_95_ci_lower,tokens_per_second_95_ci_upper,tokens_per_second_cv,response_time_mean,response_time_std,response_time_min,response_time_max,response_time_median,response_time_95_ci_lower,response_time_95_ci_upper,response_time_cv,outliers_detected,outlier_threshold,model,llm_url,base_model,quantization,backend,runtime,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,schema_version
extra_long_programming_code_heavy_17947t.txt,17736,5,5,7.653876204792025,2.3594027502139077,3.4398829974948897,8.863976502938465,8.6272762801051,4.720539780499315,10.587212629084734,30.826246559053388,76.66987156867981,40.193008009183316,57.64906978607178,148.55156421661377,59.2307448387146,26.699761809107386,126.63998132825223,52.423471158653214,0,2.0,qwen/qwen3-4b-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-2507,int4,mlx,lmstudio,m4_mba,Apple,MacBook Air,M4,16,M4,MacOS Tahoe,3
extra_long_repo_prompt_44396t.txt,36029,5,5,2.8450350789387193,1.149310524729098,0.790850697584261,3.43497264987392,3.33255114834899,1.4161504068727993,4.273919751004639,40.397059889954825,250.97022485733032,220.91676133992272,148.76392102241516,646.1396589279175,153.33598113059998,-23.685377165861212,525.6258268805218,88.02508802209816,0,2.0,qwen/qwen3-4b-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-2507,int4,mlx,lmstudio,m4_mba,Apple,MacBook Air,M4,16,M4,MacOS Tahoe,3
long_architecture_enterprise_1235t.txt,1214,5,5,28.496440251904342,2.4071454027587555,24.267553067236154,30.244433387203866,29.219279465318202,25.503747593628496,31.48913291018019,8.447179301975769,18.047084283828735,1.7030490742752031,16.895671129226685,21.056923151016235,17.488453149795532,15.929762058330557,20.164406509326913,9.436699288877577,0,2.0,qwen/qwen3-4b-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-2507,int4,mlx,lmstudio,m4_mba,Apple,MacBook Air,M4,16,M4,MacOS Tahoe,3
long_non_programming_analysis_1330t.txt,1312,5,5,27.385139260264552,2.6165574374098344,22.72688042171154,28.851581332437345,28.34740867051196,24.132094295087494,30.63818422544161,9.554661791354926,18.81691265106201,2.056433123700659,17.711334228515625,22.48438811302185,18.026339054107666,16.260244364850053,21.37358093727397,10.92864255595402,0,2.0,qwen/qwen3-4b-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-2507,int4,mlx,lmstudio,m4_mba,Apple,MacBook Air,M4,16,M4,MacOS Tahoe,3
long_non_programming_summarize_1707t.txt,1703,5,5,26.677399890517822,3.5720337122461396,20.29696467815306,28.462232675055223,28.210890518771805,22.236455420149994,31.11834436088565,13.389737106710232,19.4951931476593,3.1781991894501207,17.95361614227295,25.176178216934204,18.113572120666504,15.543884942552568,23.44650135276603,16.302476027695644,0,2.0,qwen/qwen3-4b-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-2507,int4,mlx,lmstudio,m4_mba,Apple,MacBook Air,M4,16,M4,MacOS Tahoe,3
long_programming_debug_complex_1366t.txt,1366,5,5,26.263077104768964,2.4026120648961697,22.84991564956424,29.415697879887997,26.768759866369106,23.276020535997016,29.250133673540912,9.148250432771615,19.591127252578737,1.840184075210671,17.371676921844482,22.36332106590271,19.08941626548767,17.30331141667303,21.878943088484444,9.392946365393302,0,2.0,qwen/qwen3-4b-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-2507,int4,mlx,lmstudio,m4_mba,Apple,MacBook Air,M4,16,M4,MacOS Tahoe,3
long_programming_full_project_2339t.txt,2336,5,5,24.787566215148626,4.2967607659947245,17.115104605686927,27.119055675699375,26.601130198068883,19.445602084513666,30.129530345783586,17.33433903393392,21.28035225868225,4.797811813568984,18.842839002609253,29.85666823387146,19.209710121154785,15.315454511416412,27.245250005948087,22.545734935433256,0,2.0,qwen/qwen3-4b-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-2507,int4,mlx,lmstudio,m4_mba,Apple,MacBook Air,M4,16,M4,MacOS Tahoe,3
medium_architecture_web_app_106t.txt,103,5,5,32.04658086409792,0.14283966386974092,31.919663498086063,32.28137582934841,31.97784394227291,31.868994909845366,32.224166818350476,0.4457251289162193,15.945791292190552,0.07079722910751218,15.82956075668335,16.00894069671631,15.979814052581787,15.857772368392471,16.033810215988634,0.44398692927948397,0,2.0,qwen/qwen3-4b-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-2507,int4,mlx,lmstudio,m4_mba,Apple,MacBook Air,M4,16,M4,MacOS Tahoe,3
medium_non_programming_explanation_106t.txt,106,5,5,32.016643337657705,0.3344311967170832,31.705046719134124,32.526497913910966,31.85611008223177,31.60086048300897,32.432426192306444,1.0445542126014442,15.961833095550537,0.16564763409840566,15.710268020629883,16.117307901382446,16.040878772735596,15.755891045743775,16.1677751453573,1.037773250144941,0,2.0,qwen/qwen3-4b-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-2507,int4,mlx,lmstudio,m4_mba,Apple,MacBook Air,M4,16,M4,MacOS Tahoe,3
medium_programming_algorithm_102t.txt,102,5,5,31.77997986222904,0.43706762259115284,31.264945671617127,32.381195510375456,31.67165979399709,31.23659388155685,32.32336584290123,1.3752923207815304,16.08173065185547,0.2204476592131009,15.780763864517212,16.344183206558228,16.134298086166382,15.807658262831922,16.355803040879017,1.3707956188637334,0,2.0,qwen/qwen3-4b-2507,http://127.0.0.1:1234/v1/chat/completions,qwen3-4b-2507,int4,mlx,lmstudio,m4_mba,Apple,MacBook Air,M4,16,M4,MacOS Tahoe,3
