timestamp,model_name,model_size_gb,params_b,test_type,prompt_size,tokens_per_second,std_dev,quantization,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,model_path
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp1024,1024,433.8005538462342,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp1024,1024,433.8183259578351,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp1024,1024,434.4195709813376,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp2048,2048,437.2038475134262,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp2048,2048,437.4198730925859,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp2048,2048,437.5603155985267,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp2048,2048,436.01226258575565,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp2048,2048,437.38327226097016,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp4096,4096,405.4371440321594,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp4096,4096,408.9595405652655,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
