timestamp,filename,iteration,prompt_token_count,response_time,success,response_token_count,tokens_per_second,model,llm_url,base_model,quantization,hardware
2025-08-08T12:18:57.339001,extra_long_programming_code_heavy_17947t.txt,1,17736,706.4228894710541,True,11679,16.532590002491066,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T12:27:01.087504,extra_long_programming_code_heavy_17947t.txt,2,17736,481.7474434375763,True,9501,19.721952092167392,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T12:35:38.545847,extra_long_programming_code_heavy_17947t.txt,3,17736,515.4575028419495,True,10070,19.536043116027127,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T12:42:20.251151,extra_long_programming_code_heavy_17947t.txt,4,17736,399.70421838760376,True,8082,20.219951724809345,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T12:50:05.943441,extra_long_programming_code_heavy_17947t.txt,5,17736,463.69104385375977,True,9192,19.82354440923599,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:04:15.257612,extra_long_repo_prompt_44396t.txt,1,36029,844.3033652305603,True,4860,5.756224835930676,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:12:18.284943,extra_long_repo_prompt_44396t.txt,2,36029,481.0264039039612,True,5209,10.82892738885909,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:20:24.466002,extra_long_repo_prompt_44396t.txt,3,36029,484.17994594573975,True,5242,10.826553317405367,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:27:19.386549,extra_long_repo_prompt_44396t.txt,4,36029,412.91926193237305,True,4497,10.890748905621429,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:36:51.315112,extra_long_repo_prompt_44396t.txt,5,36029,569.927387714386,True,6146,10.783829892168672,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:38:46.487538,long_architecture_enterprise_1235t.txt,1,1214,110.16968202590942,True,5238,47.54484086436902,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:40:09.874584,long_architecture_enterprise_1235t.txt,2,1214,81.38620114326477,True,4174,51.28633529229943,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:41:30.437153,long_architecture_enterprise_1235t.txt,3,1214,78.5616192817688,True,4054,51.60280601472761,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:43:01.360938,long_architecture_enterprise_1235t.txt,4,1214,88.92291307449341,True,4491,50.50441831834449,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:44:15.273347,long_architecture_enterprise_1235t.txt,5,1214,71.91174936294556,True,3738,51.9803791885795,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:45:06.839585,long_non_programming_analysis_1330t.txt,1,1312,46.56371212005615,True,2348,50.425532954634384,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:46:10.195414,long_non_programming_analysis_1330t.txt,2,1312,61.355132818222046,True,3244,52.87251206204797,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:47:05.070520,long_non_programming_analysis_1330t.txt,3,1312,52.87434983253479,True,2841,53.73115714894083,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:48:06.330439,long_non_programming_analysis_1330t.txt,4,1312,59.259052753448486,True,3145,53.07205994474796,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:49:07.223566,long_non_programming_analysis_1330t.txt,5,1312,58.89225625991821,True,3129,53.130924143749986,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:49:32.589946,long_non_programming_summarize_1707t.txt,1,1703,20.363549947738647,True,876,43.018039695837956,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:49:44.959482,long_non_programming_summarize_1707t.txt,2,1703,10.369009017944336,True,589,56.803885403194464,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:50:00.423860,long_non_programming_summarize_1707t.txt,3,1703,13.462862014770508,True,760,56.45159247462993,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:50:15.895406,long_non_programming_summarize_1707t.txt,4,1703,13.470845937728882,True,760,56.41813465265807,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:50:40.344165,long_non_programming_summarize_1707t.txt,5,1703,22.448161125183105,True,1245,55.46111296409562,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:51:56.339010,long_programming_debug_complex_1366t.txt,1,1366,70.99246501922607,True,3500,49.301006790680326,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:52:57.963772,long_programming_debug_complex_1366t.txt,2,1366,59.62403893470764,True,3155,52.91489903015357,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:54:04.873738,long_programming_debug_complex_1366t.txt,3,1366,64.9094307422638,True,3403,52.426896386016836,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:55:07.978921,long_programming_debug_complex_1366t.txt,4,1366,61.10487627983093,True,3227,52.81084254588607,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T13:56:16.977867,long_programming_debug_complex_1366t.txt,5,1366,66.99845170974731,True,3501,52.25493889272451,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T14:04:26.490185,long_programming_full_project_2339t.txt,1,2336,484.51061034202576,True,15764,32.53592318416283,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T14:11:03.536045,long_programming_full_project_2339t.txt,2,2336,395.04499864578247,True,13769,34.85425722943018,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T14:22:17.600448,long_programming_full_project_2339t.txt,3,2336,672.0639154911041,True,19951,29.68616457472055,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T14:26:34.877151,long_programming_full_project_2339t.txt,4,2336,255.27562594413757,True,9945,38.957890958913104,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T14:32:52.780790,long_programming_full_project_2339t.txt,5,2336,375.9027056694031,True,13279,35.32563027540042,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T14:34:24.890067,medium_architecture_web_app_106t.txt,1,103,87.10774612426758,True,4723,54.22020669966809,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T14:35:58.754807,medium_architecture_web_app_106t.txt,2,103,91.86432194709778,True,4957,53.96001292922626,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T14:37:23.989874,medium_architecture_web_app_106t.txt,3,103,83.23465132713318,True,4536,54.49653392758715,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T14:38:45.896880,medium_architecture_web_app_106t.txt,4,103,79.90637493133545,True,4399,55.05192800674684,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
2025-08-08T14:40:29.027367,medium_architecture_web_app_106t.txt,5,103,101.1297926902771,True,5347,52.87264868005683,qwen/qwen3-coder-30b,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,unknown,linux_x86_64
