filename,prompt_token_count,iterations,successful_runs,tokens_per_second_mean,tokens_per_second_std,tokens_per_second_min,tokens_per_second_max,tokens_per_second_median,tokens_per_second_95_ci_lower,tokens_per_second_95_ci_upper,tokens_per_second_cv,response_time_mean,response_time_std,response_time_min,response_time_max,response_time_median,response_time_95_ci_lower,response_time_95_ci_upper,response_time_cv,outliers_detected,outlier_threshold,model,llm_url,base_model,quantization,hardware,backend,runtime,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,schema_version
extra_long_programming_code_heavy_17947t.txt,17736,5,5,18.177318820450733,1.692184107148206,15.268003575141083,19.401636849308016,18.97874322000296,16.073504506571066,20.2811331343304,9.309316318116084,387.8988434314728,103.09689186451531,271.2142300605774,525.6764256954193,351.1823687553406,259.72324131770404,516.0744455452415,26.578293183987977,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
extra_long_repo_prompt_44396t.txt,36029,5,5,9.67071039175349,2.2391185229966863,5.668736112424756,10.762985068351746,10.671857744860446,6.886917789486159,12.45450299402082,23.15360953116796,442.6159462451934,245.4340129422537,232.18465733528137,834.5775682926178,344.26995635032654,137.47917811242354,747.7527143779635,55.45078414465709,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
long_architecture_enterprise_1235t.txt,1214,5,5,39.52037281310718,2.0638749529574674,35.982556500466615,41.2248896001439,39.90791950876074,36.9544524444263,42.08629318178806,5.222306385411856,124.4139874458313,62.18076014132025,88.00258302688599,232.72387552261353,90.63363909721376,47.10752139368887,201.72045349797372,49.97891428276356,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
long_non_programming_analysis_1330t.txt,1312,5,5,41.076593167742494,0.8850598539665596,39.53044511795668,41.70681001718139,41.423766450861706,39.97623914506285,42.17694719042214,2.1546573990503144,82.01519298553467,6.946947727718156,74.30441212654114,92.05562925338744,80.3403525352478,73.37837385597925,90.65201211509007,8.470318089653725,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
long_non_programming_summarize_1707t.txt,1703,5,5,41.275259635798285,5.159576048178213,32.07215323316485,43.978064684887215,43.52413142970677,34.86059713078203,47.68992214081454,12.50040846188471,18.851976680755616,8.732389036613897,9.459261178970335,32.44832229614258,16.431699991226196,7.995400867291146,29.708552494220086,46.32081390981166,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
long_programming_debug_complex_1366t.txt,1366,5,5,40.548578836804246,0.7920643371891608,39.510913318904166,41.28141382450107,40.97028323061384,39.56384184332165,41.533315830286845,1.9533713878776864,91.09021282196044,12.66070918900312,81.73169684410095,113.30052208900452,85.92562699317932,75.34973806913868,106.83068757478222,13.899088383676297,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
long_programming_full_project_2339t.txt,2336,5,5,27.344867696480858,3.0973450169094163,24.62646185735595,32.48520613601164,27.023172369145225,23.494081748266545,31.195653644695163,11.32697020621544,672.9924146175384,232.86399281467433,310.1719582080841,916.534422636032,667.5382058620453,383.48337171776575,962.5014575173112,34.60128045380882,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
medium_architecture_web_app_106t.txt,103,5,5,40.76927319701406,2.1619174886318113,39.00801191064439,44.28127664310407,40.381421157363285,38.081461073736605,43.45708532029151,5.302810963012581,152.0229076385498,47.4380994786333,78.65626883506775,193.39840412139893,158.76112866401672,93.04531041091232,211.0005048661873,31.204573189339524,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
medium_non_programming_explanation_106t.txt,106,5,5,47.518807127517874,0.3474343723626939,46.9595384566688,47.87641871762501,47.64617324137149,47.08685802539431,47.95075622964144,0.7311512922248771,20.22413115501404,2.608760235334998,17.545171976089478,24.257999897003177,20.2040798664093,16.980780090910724,23.46748221911735,12.89924504216946,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
medium_programming_algorithm_102t.txt,102,5,5,45.375659058219576,0.2818082856684186,45.04320076166181,45.76105847844849,45.35092263655744,45.025299837461816,45.726018278977335,0.6210560717296522,57.84438009262085,5.414024146244082,51.6814968585968,64.2716314792633,55.895673990249634,51.113374023929026,64.57538616131268,9.359637250109872,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
medium_programming_debug_122t.txt,122,5,5,46.80746397103747,0.4451219350507747,46.250295430788626,47.27740119236392,46.87631320257998,46.2540644358298,47.360863506245146,0.9509635799243426,31.939635038375854,4.740392634181974,28.068378686904907,40.14323139190674,30.940342903137207,26.04612390381683,37.833146172934875,14.841724485850683,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
short_architecture_basic_6t.txt,5,5,5,46.15365954495188,0.4539180785509232,45.551887541628766,46.75349591660377,46.07104657140897,45.58932417095197,46.71799491895179,0.9834931466459872,45.199482679367065,3.782448091630051,39.0131254196167,48.19313669204712,46.73790955543518,40.49693973320454,49.90202562552959,8.368343767254412,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
short_programming_debug_12t.txt,11,5,5,48.34291668093593,0.7843187326093249,46.942877566004725,48.76628778876119,48.679546853438126,47.36780943974557,49.31802392212629,1.6224067277236125,3.793340301513672,0.4335705472779227,3.1877658367156982,4.345707178115845,3.716443538665771,3.2543020729977687,4.332378530029575,11.429782535063184,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
short_simple_greeting_1t.txt,1,5,5,40.437233023094144,4.433978992528002,32.5260031484502,42.80549947185884,42.21617867603394,34.9246718115113,45.949794234676986,10.96508999514311,0.3001347064971923,0.0385196107404998,0.2803378105163574,0.3689355850219726,0.2842512130737304,0.252245054243273,0.3480243587511117,12.834107454633942,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
short_simple_greeting_request1_8t.txt,8,5,5,14.393201644930611,4.976888694878451,5.50346204867731,16.9346404173194,16.58575010083595,8.205665885292287,20.580737404568936,34.578051622248665,0.0845010757446289,0.0543469809270894,0.0590505599975585,0.1817038059234619,0.0602927207946777,0.0169339854336087,0.1520681660556491,64.31513498281569,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,32,AMD Radeon 890M,Linux,3
