filename,prompt_token_count,iterations,successful_runs,tokens_per_second_mean,tokens_per_second_std,tokens_per_second_min,tokens_per_second_max,tokens_per_second_median,tokens_per_second_95_ci_lower,tokens_per_second_95_ci_upper,tokens_per_second_cv,response_time_mean,response_time_std,response_time_min,response_time_max,response_time_median,response_time_95_ci_lower,response_time_95_ci_upper,response_time_cv,outliers_detected,outlier_threshold,model,llm_url,base_model,quantization,hardware
extra_long_programming_code_heavy_17947t.txt,17736,5,5,18.28698799965366,1.378772230765504,15.85933125447664,19.201682813573527,18.912031642865603,16.572824190638396,20.001151808668926,7.539635454409533,480.6730783939362,79.77053156723989,391.0073962211609,590.6932549476624,447.4929060935974,381.4980622547197,579.8480945331527,16.59558963314019,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
extra_long_repo_prompt_44396t.txt,36029,5,5,9.393014406914947,3.1361886449004563,3.784605523196802,10.906881907561246,10.721241541783694,5.493935970770182,13.292092843059713,33.38852160805436,376.8190306186676,148.89373810115018,195.5646002292633,591.8714609146118,402.47204422950745,191.7063255997361,561.9317356375991,39.51332761954565,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_architecture_enterprise_1235t.txt,1214,5,5,39.49100406091334,1.5258886173076227,37.774646037683425,41.87824900263348,39.207072448202595,37.593937245950826,41.388070875875854,3.863889140306483,119.07992787361145,29.79226894591895,69.58266091346741,145.2396879196167,132.36391401290894,82.04057643034236,156.11927931688055,25.018715981705785,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_non_programming_analysis_1330t.txt,1312,5,5,40.37944730057164,0.731329498340792,39.23049634218933,40.92277368874904,40.788172728973734,39.47021912600574,41.288675475137545,1.811142913613973,93.08860397338867,8.470873493413777,86.57770919799805,107.0955593585968,89.4867250919342,82.55715835158735,103.62004959519,9.099796464705125,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_non_programming_summarize_1707t.txt,1703,5,5,41.08699978908005,4.342482142254982,33.34936361888617,43.52949569791165,43.014093035504914,35.68819238387451,46.4858071942856,10.568993025889203,22.199290657043456,8.348156788649305,11.62430191040039,34.723289251327515,21.65127468109131,11.820413044210573,32.578168269876336,37.60551144457662,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_programming_debug_complex_1366t.txt,1366,5,5,40.39851241691326,0.9638010585629444,38.737513191209715,41.18365573837227,40.773588449122826,39.200263092757716,41.59676174106881,2.3857340305417756,91.64313254356384,10.984675726943797,78.86623811721802,107.98318362236023,88.4150779247284,77.98639275381538,105.2998723333123,11.986359939979222,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_programming_full_project_2339t.txt,2336,5,5,29.024438566506863,2.1070442234260516,26.333775178648526,31.188264986985427,30.099947050460088,26.40484783846739,31.644029294546336,7.25955204472931,539.041932296753,169.52650352236978,362.34782552719116,761.417603969574,454.4194040298462,328.27746335643775,749.8064012370683,31.44959480240253,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
medium_architecture_web_app_106t.txt,103,5,4,39.97299969888866,2.0703090285835266,37.81765368658894,42.3059205651254,39.88421227192014,37.09527014915756,42.85072924861976,5.1792686167635456,167.93561720848083,56.55865600443851,107.73905730247498,229.28445196151733,167.35947978496552,89.31908536231131,246.55214905465036,33.67877341601974,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
medium_non_programming_explanation_106t.txt,106,5,5,47.26303308948013,0.4357580974677859,46.60485223538359,47.63168610316952,47.44018021693168,46.72127518088786,47.804790998072406,0.9219850462046996,18.078470325469972,4.075123852837366,14.591127395629883,24.998472452163696,16.3073148727417,13.012057128338562,23.144883522601383,22.541308968470084,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
medium_programming_algorithm_102t.txt,102,5,5,44.617691950087305,0.4052611178616157,44.03812484421726,44.986256697688574,44.71592072424017,44.113849527141376,45.121534373033235,0.9082969112677796,64.89616026878358,8.131808427742119,58.94992113113403,77.38749122619629,59.891106367111206,54.78625857679657,75.00606196077058,12.530492395947949,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
medium_programming_debug_122t.txt,122,5,5,46.22078128853969,0.2361470502845385,45.905797928084176,46.457483271095086,46.283951474892184,45.9271905719797,46.51437200509968,0.5109109878743882,34.0296528339386,2.0097013033594524,31.835560083389282,36.39534068107605,33.65884351730347,31.531084060735996,36.528221607141205,5.90573554530985,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
