timestamp,filename,iteration,prompt_token_count,response_time,success,response_token_count,tokens_per_second,model,llm_url,base_model,quantization,hardware,backend,runtime,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,schema_version
2025-08-09T09:41:21.839770,long_architecture_enterprise_1235t.txt,1,1214,132.36391401290894,True,5000,37.774646037683425,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:43:18.225954,long_architecture_enterprise_1235t.txt,2,1214,114.3854808807373,True,4553,39.80400278901771,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:45:34.054782,long_architecture_enterprise_1235t.txt,3,1214,133.8278956413269,True,5247,39.207072448202595,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:46:45.637985,long_architecture_enterprise_1235t.txt,4,1214,69.58266091346741,True,2914,41.87824900263348,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:49:12.878190,long_architecture_enterprise_1235t.txt,5,1214,145.2396879196167,True,5634,38.79105002702948,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:50:52.755965,long_non_programming_analysis_1330t.txt,1,1312,94.87516975402832,True,3722,39.23049634218933,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:52:41.852422,long_non_programming_analysis_1330t.txt,2,1312,107.0955593585968,True,4291,40.067020758835525,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:54:11.260686,long_non_programming_analysis_1330t.txt,3,1312,87.40785646438599,True,3574,40.88877298411057,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:55:39.839468,long_non_programming_analysis_1330t.txt,4,1312,86.57770919799805,True,3543,40.92277368874904,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:57:11.326989,long_non_programming_analysis_1330t.txt,5,1312,89.4867250919342,True,3650,40.788172728973734,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:57:35.730242,long_non_programming_summarize_1707t.txt,1,1703,19.400670051574707,True,647,33.34936361888617,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:58:12.453988,long_non_programming_summarize_1707t.txt,2,1703,34.723289251327515,True,1474,42.44989549610848,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:58:38.051473,long_non_programming_summarize_1707t.txt,3,1703,23.596917390823364,True,1015,43.014093035504914,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:59:01.703307,long_non_programming_summarize_1707t.txt,4,1703,21.65127468109131,True,933,43.09215109698905,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T09:59:15.328408,long_non_programming_summarize_1707t.txt,5,1703,11.62430191040039,True,506,43.52949569791165,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T10:01:08.314852,long_programming_debug_complex_1366t.txt,1,1366,107.98318362236024,True,4183,38.737513191209715,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T10:02:46.369855,long_programming_debug_complex_1366t.txt,2,1366,96.05431604385376,True,3886,40.45627682389451,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T10:04:16.785803,long_programming_debug_complex_1366t.txt,3,1366,88.4150779247284,True,3605,40.773588449122826,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T10:05:45.683531,long_programming_debug_complex_1366t.txt,4,1366,86.89684700965881,True,3549,40.84152788196699,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T10:07:06.550421,long_programming_debug_complex_1366t.txt,5,1366,78.86623811721802,True,3248,41.18365573837227,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T10:13:13.902033,long_programming_full_project_2339t.txt,1,2336,362.3478255271912,True,11301,31.188264986985427,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T10:20:39.598140,long_programming_full_project_2339t.txt,2,2336,443.6951172351837,True,13424,30.255009529177475,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T10:31:54.928359,long_programming_full_project_2339t.txt,3,2336,673.3297107219696,True,18345,27.2451960872628,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T10:39:31.348437,long_programming_full_project_2339t.txt,4,2336,454.4194040298462,True,13678,30.099947050460088,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T10:52:14.767009,long_programming_full_project_2339t.txt,5,2336,761.417603969574,True,20051,26.333775178648526,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:08:59.764966,medium_architecture_web_app_106t.txt,1,103,999.9964687824248,False,0,0.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:11:15.893222,medium_architecture_web_app_106t.txt,2,103,134.1279022693634,True,5507,41.05782545484477,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:14:38.484756,medium_architecture_web_app_106t.txt,3,103,200.59105730056763,True,7765,38.710599088995515,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:18:29.769815,medium_architecture_web_app_106t.txt,4,103,229.28445196151733,True,8671,37.81765368658894,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:20:19.509821,medium_architecture_web_app_106t.txt,5,103,107.73905730247498,True,4558,42.3059205651254,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:20:40.819224,medium_non_programming_explanation_106t.txt,1,106,16.3073148727417,True,760,46.60485223538359,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:20:59.103044,medium_non_programming_explanation_106t.txt,2,106,16.283027172088623,True,775,47.59557248227516,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:21:15.694858,medium_non_programming_explanation_106t.txt,3,106,14.591127395629885,True,695,47.63168610316952,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:21:42.693849,medium_non_programming_explanation_106t.txt,4,106,24.998472452163696,True,1176,47.04287440964072,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:22:02.907125,medium_non_programming_explanation_106t.txt,5,106,18.212409734725952,True,864,47.44018021693168,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:23:06.858599,medium_programming_algorithm_102t.txt,1,102,58.94992113113403,True,2636,44.71592072424017,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:24:17.826570,medium_programming_algorithm_102t.txt,2,102,68.96750998497009,True,3061,44.3832175566013,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:25:19.112346,medium_programming_algorithm_102t.txt,3,102,59.284772634506226,True,2667,44.986256697688574,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:26:38.500420,medium_programming_algorithm_102t.txt,4,102,77.38749122619629,True,3408,44.03812484421726,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:27:40.392451,medium_programming_algorithm_102t.txt,5,102,59.891106367111206,True,2693,44.96493992768921,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:28:17.852001,medium_programming_debug_122t.txt,1,122,32.45777368545532,True,1490,45.905797928084176,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:28:53.511440,medium_programming_debug_122t.txt,2,122,33.65884351730347,True,1562,46.406823193345936,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:29:27.347438,medium_programming_debug_122t.txt,3,122,31.83556008338928,True,1479,46.457483271095086,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:30:05.149061,medium_programming_debug_122t.txt,4,122,35.80074620246887,True,1657,46.283951474892184,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:30:43.544885,medium_programming_debug_122t.txt,5,122,36.39534068107605,True,1676,46.049850575281056,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:31:31.659161,short_architecture_basic_6t.txt,1,5,43.11246371269226,True,1981,45.94958926962914,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:32:25.009573,short_architecture_basic_6t.txt,2,5,51.34964036941528,True,2344,45.64783673531093,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:33:01.758296,short_architecture_basic_6t.txt,3,5,34.748080253601074,True,1613,46.419830627415415,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:33:57.658474,short_architecture_basic_6t.txt,4,5,53.899343967437744,True,2437,45.2139083821181,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:34:41.237454,short_architecture_basic_6t.txt,5,5,41.57833170890808,True,1921,46.201949935101155,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:34:50.003408,short_programming_debug_12t.txt,1,11,3.765172719955444,True,173,45.94742734724988,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:34:55.998454,short_programming_debug_12t.txt,2,11,3.994728326797486,True,193,48.31367347444257,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:02.239963,short_programming_debug_12t.txt,3,11,4.241170406341553,True,205,48.33571405041319,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:07.642663,short_programming_debug_12t.txt,4,11,3.4018378257751465,True,164,48.209235242609125,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:13.493092,short_programming_debug_12t.txt,5,11,3.849816083908081,True,186,48.31399629126828,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:18.869749,short_simple_greeting_1t.txt,1,1,0.3752756118774414,True,12,31.976498392650665,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:21.156535,short_simple_greeting_1t.txt,2,1,0.285888671875,True,12,41.974380871050386,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:23.382399,short_simple_greeting_1t.txt,3,1,0.2252087593078613,True,9,39.962921636173846,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:25.666644,short_simple_greeting_1t.txt,4,1,0.2836208343505859,True,12,42.310008809743174,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
