filename,prompt_token_count,iterations,successful_runs,tokens_per_second_mean,tokens_per_second_std,tokens_per_second_min,tokens_per_second_max,tokens_per_second_median,tokens_per_second_95_ci_lower,tokens_per_second_95_ci_upper,tokens_per_second_cv,response_time_mean,response_time_std,response_time_min,response_time_max,response_time_median,response_time_95_ci_lower,response_time_95_ci_upper,response_time_cv,outliers_detected,outlier_threshold,model,llm_url,base_model,quantization,backend,runtime,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,schema_version
extra_long_programming_code_heavy_17947t.txt,17736,5,5,1.7694617128210048,0.563445058419082,0.7615405514594431,2.0214535394633892,2.0214493774874525,1.0689565053914625,2.469966920250547,31.84273806754467,336.43352370262147,187.0329632294504,252.78839707374573,671.0082595348358,252.7889175415039,103.90408228588754,568.9629651193554,55.592843772242986,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
extra_long_repo_prompt_44396t.txt,36029,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818705558776855,0.0094039129989131,0.0762407779693603,0.0985698699951171,0.0786027908325195,0.0701791053493301,0.0935620064060409,11.486318735837772,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
long_architecture_enterprise_1235t.txt,1214,5,5,2.7560640773002003,0.1217216969254936,2.5383259354160996,2.811711565109931,2.810094405940342,2.604733115604111,2.9073950389962895,4.4165046062619275,185.7173847675323,8.718791157059194,181.73983645439148,201.3137843608856,181.84442448616028,174.87771456943486,196.55705496562985,4.694655359256081,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
long_non_programming_analysis_1330t.txt,1312,5,5,2.747870944257586,0.1306874697223554,2.514092629617591,2.8069352444926223,2.8057639010737216,2.585393251502299,2.9103486370128735,4.75595369554971,186.322287607193,9.465334568879726,182.0490875244141,203.25424528121948,182.12508893013,174.5544744788517,198.09010073553432,5.080087138493417,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
long_non_programming_summarize_1707t.txt,1703,5,5,2.7070185483214124,0.1613632223087271,2.418363448793391,2.7794442748401096,2.7791743373668805,2.5064031097336095,2.9076339869092154,5.960920452827575,189.35360856056212,12.26836699208813,183.84970140457153,211.2999186515808,183.86755847930908,174.10091473318576,204.60630238793848,6.47907747063836,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
long_programming_debug_complex_1366t.txt,1366,5,5,2.744292355639735,0.1316822753081868,2.508732886059139,2.8036507395128334,2.8032046659787486,2.580577867064088,2.9080068442153824,4.798405499238063,186.57195768356323,9.568460238754554,182.2623598575592,203.6884846687317,182.29136323928833,174.6759331747376,198.4679821923889,5.1285629188622295,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
long_programming_full_project_2339t.txt,2336,5,5,2.649030001605826,0.207115439721534,2.2785310558198884,2.7421864764268378,2.74149051688159,2.3915329450674725,2.9065270581441793,7.818538846143,193.9604929447174,16.942031402038456,186.34764790534973,224.26729655265808,186.3949544429779,172.8972481008243,215.0237377886105,8.734784669199243,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
medium_architecture_web_app_106t.txt,103,5,5,2.8733871082676914,0.0111217195232872,2.853499188110008,2.8786893795174664,2.878118998709172,2.8595599882579905,2.8872142282773923,0.3870595608676031,177.84104166030883,0.6919374947191819,177.51133680343628,179.0783758163452,177.5465157032013,176.98078774375745,178.70129557686022,0.3890763843145048,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
medium_non_programming_explanation_106t.txt,106,5,5,2.873287406390629,0.0114077448008438,2.8528889750866533,2.8789096352718073,2.8782349229038253,2.859104684369,2.887470128412258,0.397027626803753,177.84732475280762,0.7098765828848069,177.4977560043335,179.1166794300079,177.5393648147583,176.9647679968067,178.72988150880855,0.3991494299233761,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
medium_programming_algorithm_102t.txt,102,5,5,2.8733732260054663,0.0113309612896649,2.8531054104196896,2.8786442668589807,2.878438536576845,2.8592859653755416,2.887460486635391,0.3943435258292968,177.8419825077057,0.7050369834337459,177.51411867141724,179.10309171676636,177.52680611610413,176.96544260209097,178.71852241332044,0.3964401281925641,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
medium_programming_debug_122t.txt,122,5,5,2.8719341023278586,0.0117734714923115,2.850876827088696,2.877540456566536,2.877105696479465,2.85729668920895,2.886571515446767,0.4099492214242845,177.93127908706666,0.7334583804238426,177.58221220970154,179.24309992790222,177.60904669761658,177.01940417177084,178.84315400236247,0.412214414568976,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
short_architecture_basic_6t.txt,5,5,5,2.8821360162698713,0.0025081707847628,2.8776562800691603,2.883496895540208,2.883162240194488,2.879017723421978,2.8852543091177645,0.0870247195345422,177.29916529655458,0.1544730272079052,177.21538066864014,177.57506465911865,177.2359504699707,177.10711611917753,177.49121447393162,0.0871256370268467,0,2.0,llama-3.3-70b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,llama-3-3-70b,int8,vulkan,lmstudio,gmk_evox2_ai395,GMKTec,EVO X2,AMD Ryzen AI Max+ 395,128,Radeon 8060S,Fedora 42,3
