filename,prompt_token_count,iterations,successful_runs,tokens_per_second_mean,tokens_per_second_std,tokens_per_second_min,tokens_per_second_max,tokens_per_second_median,tokens_per_second_95_ci_lower,tokens_per_second_95_ci_upper,tokens_per_second_cv,response_time_mean,response_time_std,response_time_min,response_time_max,response_time_median,response_time_95_ci_lower,response_time_95_ci_upper,response_time_cv,outliers_detected,outlier_threshold,model,llm_url,base_model,quantization,hardware
extra_long_programming_code_heavy_17947t.txt,17736,5,5,17.074058826525643,1.2876155115730665,15.438934548136944,18.72194152128363,16.863598001564863,15.47322595463078,18.674891698420506,7.541355717790274,671.3992753982544,224.78971770837984,376.99081540107727,949.5173599720001,668.5694513320923,391.9286056702119,950.8699451262969,33.48078050501934,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
extra_long_repo_prompt_44396t.txt,36029,5,5,9.141354991517334,2.911910117490854,3.936664825128861,10.572393855596353,10.416455411680275,5.521111685821438,12.76159829721323,31.85425049342186,406.26030974388124,203.2890880141151,172.5247871875763,618.0358521938324,378.34367299079895,153.52037948865578,659.0002399991067,50.03912101142114,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_architecture_enterprise_1235t.txt,1214,5,5,40.002642676240185,1.6215308429511346,37.656108448023836,41.64532080112527,39.89642693864846,37.98666830123728,42.01861705124309,4.053559301256496,113.60166721343994,33.25251767421573,77.82386922836304,158.460346698761,118.00555491447449,72.26034840537682,154.94298602150306,29.27115287114528,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_non_programming_analysis_1330t.txt,1312,5,5,40.675304000675105,0.9425836759510182,39.07550323624178,41.585089071075494,40.88184364243656,39.503433267982196,41.847174733368014,2.3173365242343946,89.80532960891723,9.991090717334291,75.60402226448059,103.72227263450623,90.23565649986267,77.38386815350763,102.22679106432683,11.125275928325555,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_non_programming_summarize_1707t.txt,1703,5,5,40.91962926432914,6.135103609743546,29.94913057462545,43.87507047462394,43.678868641290144,33.2921384157918,48.54712011286648,14.993057659717604,15.785797262191773,3.9177388983214443,11.509953022003174,22.099120616912842,15.011549949645996,10.915053507115285,20.65654101726826,24.818125009781657,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_programming_debug_complex_1366t.txt,1366,5,5,40.229648312652,0.8779165114011408,38.95479487830707,41.15004516747584,40.392129804072084,39.138175277729296,41.32112134757471,2.182262456231915,98.21162304878234,11.927793986940374,83.37779426574707,114.03792142868042,100.14327096939087,83.38234790269732,113.04089819486737,12.144992228685359,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_programming_full_project_2339t.txt,2336,5,4,29.609969551526373,2.771992518942608,26.72685201314836,33.394275872524624,29.15937516021625,25.756899950196146,33.463039152856595,9.36168648913627,479.3000618815422,171.66576269214187,265.28498578071594,685.5277976989746,483.19373202323914,240.68465173946504,717.9154720236194,35.81592750442177,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
medium_architecture_web_app_106t.txt,103,5,5,38.687923083764275,1.7844832066471012,36.46599995573716,40.96656098204275,39.12667167047584,36.46935756411231,40.90648860341624,4.612507119556323,203.82939138412476,51.20166968025926,142.0670874118805,271.2389626502991,189.8193657398224,140.17272121872318,267.48606154952637,25.1198658508319,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
medium_non_programming_explanation_106t.txt,106,5,5,47.653720799058384,0.4330410920134688,46.89881428385006,47.975398756025186,47.805754570154896,47.11534081780955,48.192100780307214,0.9087246174112504,17.371301651000977,1.3489031414552417,15.32035207748413,18.96861505508423,17.63386034965515,15.694272700638521,19.048330601363432,7.765124160269905,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
medium_programming_algorithm_102t.txt,102,5,5,45.43074493244914,0.13795024240464956,45.26296389300924,45.59096900384796,45.456078805198146,45.259237769990804,45.60225209490747,0.303649527670672,55.361999893188475,3.8223879921693715,49.510674238204956,59.209556102752686,55.482128381729126,50.60980151408895,60.114198272288,6.904353165608208,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
medium_programming_debug_122t.txt,122,5,5,46.54809285542101,0.5577720043650071,45.847484091172326,47.39928948456375,46.529674893328995,45.854640693976215,47.24154501686581,1.1982703697387866,34.377254247665405,7.135696028207644,22.426496505737305,41.5893497467041,35.76492691040039,25.505773077134172,43.24873541819664,20.7570272389984,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
short_architecture_basic_6t.txt,5,5,5,46.71830520473494,0.5249153023828351,46.12205492892122,47.41247592545113,46.636686832141464,46.06570226273676,47.37090814673312,1.1235752240636385,37.07534651756286,6.821980088595489,29.570276021957397,46.138447284698486,36.22358679771423,28.593893879660115,45.55679915546561,18.400313764738158,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
short_programming_debug_12t.txt,11,5,5,48.10113079428584,1.2010729772916227,45.952873659559664,48.66102877013425,48.63640044971057,46.60789225660769,49.59436933196398,2.4969745148575675,3.7110596656799317,0.44201654892813025,3.106503963470459,4.296198844909668,3.680371046066284,3.161520913555694,4.260598417804169,11.910790683747873,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
short_simple_greeting_1t.txt,1,5,5,39.38542726619968,4.308891207198138,31.969430272973028,42.440191476318844,40.17921701654801,34.02838191849761,44.74247261390175,10.940318555071258,0.27809810638427734,0.06169825193801633,0.22399640083312988,0.37535858154296875,0.28275084495544434,0.2013915204872475,0.3548046922813072,22.18578642630575,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
short_simple_greeting_request1_8t.txt,8,5,5,15.664764185705337,6.861399053280556,5.334785008738034,24.66570222175176,16.114955777373076,7.134303770343596,24.19522460106708,43.8014832010164,0.09095578193664551,0.054565337036555556,0.062010765075683594,0.18744897842407227,0.06218075752258301,0.02311721956376314,0.15879434430952788,59.991059254003865,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
short_simple_math_8t.txt,8,5,5,34.90914210159683,6.984264486683187,22.434266205553833,38.54279465549246,37.76071693604499,26.225928769822758,43.5923554333709,20.006978304871346,0.20968003273010255,0.05724149108271364,0.18161630630493164,0.31202268600463867,0.185377836227417,0.13851433168201854,0.28084573377818656,27.29944780025581,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
