filename,prompt_token_count,iterations,successful_runs,tokens_per_second_mean,tokens_per_second_std,tokens_per_second_min,tokens_per_second_max,tokens_per_second_median,tokens_per_second_95_ci_lower,tokens_per_second_95_ci_upper,tokens_per_second_cv,response_time_mean,response_time_std,response_time_min,response_time_max,response_time_median,response_time_95_ci_lower,response_time_95_ci_upper,response_time_cv,outliers_detected,outlier_threshold,model,llm_url
extra_long_programming_code_heavy_17947t.txt,17736,5,5,46.64196793815383,3.4204029956186783,41.40573909530084,50.04692859129618,47.98297982765715,42.389538931745946,50.89439694456172,7.333316210315253,185.83448119163512,86.1017695518616,93.75200700759888,283.85512113571167,155.63852071762085,78.78812939788796,292.8808329853823,46.33250460288489,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
extra_long_repo_prompt_44396t.txt,36029,5,5,23.602025123099484,4.014192228898016,16.492926743724997,26.111446265135314,24.94367066180634,18.611365398696034,28.592684847502934,17.007829658520677,174.5842167854309,90.60836599768216,55.03333616256714,271.38906693458557,204.90167903900146,61.93502185567611,287.2334117151857,51.89951741688225,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
long_architecture_enterprise_1235t.txt,1214,5,5,72.79726951166644,0.6698099349171925,71.92799273357477,73.4269182204266,72.97310326539862,71.96452576782382,73.63001325550907,0.9201031019574838,52.60942578315735,10.980324619485422,45.174168825149536,71.01833319664001,46.810340881347656,38.958095524271094,66.26075604204361,20.87140176124241,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
long_non_programming_analysis_1330t.txt,1312,5,5,72.75497024785108,0.7460213247988429,71.45963015344074,73.26004968618327,73.08792262811026,71.82747640427853,73.68246409142363,1.025388811592398,43.48429660797119,4.938388420958805,38.24731230735779,50.517646074295044,41.60927391052246,37.344626460010865,49.62396675593151,11.356716806254008,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
long_non_programming_summarize_1707t.txt,1703,5,5,73.46265002901477,3.899057559030599,66.49120478388046,75.27996880508753,75.26777038051866,68.61513191991645,78.31016813811308,5.3075373097630285,9.221846532821655,1.043605307916171,7.797559022903442,10.617945671081543,9.33397912979126,7.924380272761487,10.519312792881822,11.316663145519227,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
long_programming_debug_complex_1366t.txt,1366,5,5,72.13311504316252,0.5058759436893566,71.27981283014701,72.48287996289586,72.39179906787915,71.5041828561237,72.76204723020133,0.7013088834256694,54.588661670684814,5.308417419310623,47.909777879714966,62.114699840545654,54.302478075027466,47.98895156608227,61.18837177528736,9.724395610455765,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
long_programming_full_project_2339t.txt,2336,5,5,62.23127937388049,3.7444514060093717,55.904068596534294,65.08235540994482,63.76666952178334,57.57597595133191,66.88658279642907,6.016992489440898,251.17638120651245,97.50530961189047,179.8183228969574,416.7854073047638,210.12544798851013,129.95253495111348,372.4002274619114,38.819457921771495,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
medium_architecture_web_app_106t.txt,103,5,5,73.93820561894901,1.6878284860428583,71.21002500487427,75.34898337690812,74.79112068803563,71.83980644754028,76.03660479035774,2.2827555414873344,76.73504600524902,28.02850628068992,55.97952103614807,123.92917990684509,61.66507411003113,41.88849918986925,111.58159282062879,36.52634322884572,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
medium_non_programming_explanation_106t.txt,106,5,5,80.64272404831478,0.7362164261683667,79.35102733592079,81.11114301121256,80.98356154004597,79.72742018217896,81.55802791445059,0.9129359590175596,11.796025848388672,0.8967871954037453,10.566131114959717,13.014986991882324,11.624141216278076,10.681091763956237,12.910959932821106,7.602451935337576,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
medium_programming_algorithm_102t.txt,102,5,5,77.58158815941997,0.5076345460781517,77.02949579672993,78.14542561754224,77.51377973450106,76.95046958328652,78.21270673555341,0.6543234781879297,34.811316061019895,3.447620128831312,31.7229061126709,38.78884720802307,33.37471103668213,30.525049250443047,39.09758287159674,9.90373395475214,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
medium_programming_debug_122t.txt,122,5,5,79.01443477561511,0.5012642668048982,78.13789728593909,79.39536516079356,79.1439385985205,78.39123607336647,79.63763347786376,0.6343958141678626,22.51345157623291,1.879793053995606,19.648502111434937,24.290390014648438,23.050678968429565,20.176391727117355,24.850511425348465,8.349643978980431,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
short_architecture_basic_6t.txt,5,5,5,79.05202881091301,0.715006729834873,78.0370607159183,80.00655061241198,79.16887688350359,78.163093980245,79.94096364158104,0.9044761286837049,25.02939066886902,4.860725553563607,17.023606061935425,30.088268041610718,26.07085108757019,18.986275175566405,31.072506162171635,19.42007145866825,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
short_programming_debug_12t.txt,11,5,5,80.03451237921563,0.9936666128410419,78.30922251513563,80.85183086462708,80.34366665710762,78.79913259134942,81.26989216708184,1.2415476565071069,2.3528697967529295,0.23922786788276493,2.088088035583496,2.643366813659668,2.406139850616455,2.0554488420207297,2.6502907514851293,10.167492829943695,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
short_simple_greeting_1t.txt,1,5,5,48.57147801535491,3.306748733905566,45.70380280479404,52.741402688853725,47.132718943492534,44.46035010119545,52.682605929514374,6.808005168918687,0.2220996856689453,0.028917947068635267,0.1909501552581787,0.26196789741516113,0.2275252342224121,0.186147338218089,0.2580520331198016,13.020255738560312,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@8bit,http://127.0.0.1:1234/v1/chat/completions
